timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-17T21:58:36,hunyuan_m130_elev0_seed777,obj19_hingedbushing_cl5040.stl,obj19.glb,0.06471,0.245064,0.25463,0.23619,0.45342,0.45713,0.44977,0.594735,0.459982,676774,332636,False,18,16033,1
2026-09-17T21:58:45,hunyuan_m130_elev0_seed777,obj23_gasspring_kgl28.stl,obj23.glb,0.004213,0.939616,0.9471,0.93225,0.993513,0.99498,0.99205,0.908962,0.909593,91698,45686,False,0,482,1
2026-09-17T21:58:55,hunyuan_m130_elev0_seed777,obj26_flywheel_gdfl.stl,obj26.glb,0.009947,0.868323,0.92087,0.82145,0.969793,0.9927,0.94792,0.795672,0.810092,927318,462292,False,8,3867,1
2026-09-17T21:59:00,hunyuan_m130_elev0_seed777,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.015435,0.822612,0.71898,0.96115,0.903033,0.82474,0.99775,0.59319,0.622529,1044738,520845,False,23,4380,1
2026-09-17T21:59:12,hunyuan_m130_elev0_seed777,obj28_conveyorroller_600.stl,obj28.glb,0.008586,0.99038,0.99424,0.98655,0.9999,1.0,0.9998,0.975676,0.875993,211270,105556,False,0,243,1
2026-09-17T21:59:32,hunyuan_m130_elev0_seed777,obj29_telescopicslide_ahh150.stl,obj29.glb,0.012483,0.727768,0.97657,0.58,0.996422,1.0,0.99287,0.826418,0.785581,180146,90018,False,0,179,1
2026-09-17T21:59:39,hunyuan_m130_elev0_seed777,obj30_turnbuckle_vrh10.stl,obj30.glb,0.008444,0.848083,0.99711,0.73781,0.999149,1.0,0.9983,0.861129,0.792745,105268,52254,False,0,1101,1
2026-09-17T21:59:52,hunyuan_m130_elev20_seed123,obj09_flangebearing_ssucf.stl,obj09.glb,0.020933,0.636481,0.69447,0.58743,0.857564,0.90047,0.81856,0.743003,0.766897,1520938,756370,False,36,11603,1
2026-09-17T22:00:02,hunyuan_m130_elev20_seed123,obj10_pillowblock_ucpx1.stl,obj10.glb,0.018588,0.650475,0.74236,0.57883,0.865183,0.94566,0.79733,0.754599,0.771792,714788,356475,False,10,2643,1
2026-09-17T22:00:17,hunyuan_m130_elev20_seed123,obj11_gearbox_ec05.stl,obj11.glb,0.037481,0.392521,0.50515,0.32096,0.644407,0.72947,0.57711,0.582706,0.235536,1033680,512246,False,49,13084,12
2026-09-17T22:00:39,hunyuan_m130_elev20_seed123,obj12_actuator_ra120sr.stl,obj12.glb,0.049531,0.295608,0.70701,0.18687,0.522259,0.99505,0.35404,0.706203,0.891605,865726,431418,False,15,4222,1
2026-09-17T22:00:57,hunyuan_m130_elev20_seed123,obj13_gripper_sgm.stl,obj13.glb,0.057733,0.173582,0.2513,0.13258,0.37372,0.50086,0.29806,0.567133,0.676476,1500306,744301,False,119,16372,6
2026-09-17T22:01:09,hunyuan_m130_elev20_seed123,obj14_gripper_sngv.stl,obj14.glb,0.014798,0.74637,0.81433,0.68888,0.963045,0.98883,0.93857,0.668864,0.719723,411500,203667,False,13,5714,1
2026-09-17T22:01:26,hunyuan_m130_elev20_seed123,obj15_gripper_swgm.stl,obj15.glb,0.081966,0.249151,0.247,0.25134,0.437006,0.41889,0.45676,0.514596,0.233016,1753636,869970,False,70,18238,1
2026-09-17T22:01:36,hunyuan_m130_elev20_seed123,obj16_gripper_gsfga.stl,obj16.glb,0.022761,0.579514,0.81969,0.44819,0.848003,0.97623,0.74955,0.790239,0.615291,412292,205247,False,12,2669,1
2026-09-17T22:01:45,hunyuan_m130_elev20_seed123,obj17_adapterplate_nl12.stl,obj17.glb,0.013306,0.942983,0.94894,0.9371,0.99998,0.99996,1.0,0.858525,0.798494,1265404,631510,False,12,3353,6
2026-09-17T22:01:56,hunyuan_m130_elev20_seed123,obj18_flangeplate_e43006.stl,obj18.glb,0.010283,0.884092,0.88583,0.88236,0.983939,0.97997,0.98794,0.907669,0.735732,950746,474990,False,0,1128,1
2026-09-17T22:02:22,hunyuan_m130_elev20_seed123,obj19_hingedbushing_cl5040.stl,obj19.glb,0.056067,0.298018,0.33198,0.27036,0.510933,0.54193,0.48329,0.657837,0.510432,773954,383832,False,64,9183,1
2026-09-17T22:02:31,hunyuan_m130_elev20_seed123,obj23_gasspring_kgl28.stl,obj23.glb,0.004277,0.939112,0.94857,0.92984,0.994489,0.9957,0.99328,0.911523,0.920786,92368,45838,False,0,1041,1
2026-09-17T22:02:42,hunyuan_m130_elev20_seed123,obj26_flywheel_gdfl.stl,obj26.glb,0.009798,0.890175,0.93081,0.85294,0.971754,0.98662,0.95733,0.794554,0.766564,983684,490576,False,18,3620,1
2026-09-17T22:02:49,hunyuan_m130_elev20_seed123,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.00938,0.938336,0.94784,0.92902,0.993419,0.99446,0.99238,0.700229,0.580786,1091004,491477,False,2114,129611,1
2026-09-17T22:02:59,hunyuan_m130_elev20_seed123,obj28_conveyorroller_600.stl,obj28.glb,0.003958,0.99945,1.0,0.9989,1.0,1.0,1.0,0.98638,0.947305,203724,101740,False,0,356,1
2026-09-17T22:03:21,hunyuan_m130_elev20_seed123,obj29_telescopicslide_ahh150.stl,obj29.glb,0.007565,0.911742,1.0,0.8378,0.99775,1.0,0.99551,0.683565,0.598218,226648,108091,False,2,15585,1
2026-09-17T22:03:28,hunyuan_m130_elev20_seed123,obj30_turnbuckle_vrh10.stl,obj30.glb,0.008489,0.852358,0.98555,0.75088,0.999209,1.0,0.99842,0.838571,0.797485,105004,52176,False,1,959,2
2026-09-17T22:03:41,hunyuan_m130_elev20_seed777,obj09_flangebearing_ssucf.stl,obj09.glb,0.017874,0.701218,0.74126,0.66528,0.913061,0.93942,0.88814,0.781059,0.792595,1577296,786842,False,30,5103,1
2026-09-17T22:03:50,hunyuan_m130_elev20_seed777,obj10_pillowblock_ucpx1.stl,obj10.glb,0.018293,0.711195,0.83285,0.62055,0.851982,0.95758,0.76736,0.776658,0.822302,690368,344680,False,5,1433,1
2026-09-17T22:04:06,hunyuan_m130_elev20_seed777,obj11_gearbox_ec05.stl,obj11.glb,0.040124,0.369368,0.48815,0.29708,0.608178,0.69601,0.54003,0.59485,0.232517,960764,477852,False,24,7222,2
2026-09-17T22:04:28,hunyuan_m130_elev20_seed777,obj12_actuator_ra120sr.stl,obj12.glb,0.049457,0.330289,0.84096,0.2055,0.497101,0.99937,0.33083,0.726185,0.926119,892200,442879,False,22,9416,5
2026-09-17T22:04:46,hunyuan_m130_elev20_seed777,obj13_gripper_sgm.stl,obj13.glb,0.051628,0.269225,0.37396,0.21032,0.445354,0.54083,0.37853,0.603428,0.723481,1766814,878503,False,16,14337,6
2026-09-17T22:04:57,hunyuan_m130_elev20_seed777,obj14_gripper_sngv.stl,obj14.glb,0.013927,0.791775,0.88457,0.7166,0.955424,0.99875,0.9157,0.7134,0.781187,405230,200356,False,7,6223,2
2026-09-17T22:05:14,hunyuan_m130_elev20_seed777,obj15_gripper_swgm.stl,obj15.glb,0.084038,0.239058,0.24356,0.23472,0.421957,0.41043,0.43415,0.516587,0.232679,1672106,826503,False,85,26709,2
2026-09-17T22:05:23,hunyuan_m130_elev20_seed777,obj16_gripper_gsfga.stl,obj16.glb,0.022627,0.616492,0.8844,0.47316,0.846428,0.98259,0.74341,0.814095,0.672685,426698,212583,False,5,2240,2
2026-09-17T22:05:33,hunyuan_m130_elev20_seed777,obj17_adapterplate_nl12.stl,obj17.glb,0.011841,0.926601,0.92953,0.92369,0.999085,0.999,0.99917,0.860059,0.797379,1284752,641345,False,2,2841,1
